user_id,day,risk_late_night,risk_overspend,risk_guilt,need_ratio,want_ratio,guilt_ratio,spend_d,burn7_d,burn30_d,runway_days
1,2025-10-06,0.06922888585608729,1.0,0.0073175757093098676,11.869422961816214,0.09101725163051652,0.0,168.1,31.004285714285707,68.87233333333333,518.6234621941668
1,2025-10-07,0.13205707174984418,1.0,0.9998149368200996,0.0,0.0,0.9999999999410273,169.57,49.66714285714285,74.25533333333333,320.33209652831715
1,2025-10-08,0.060938913502235036,9.100293077239132e-24,0.007893172301658266,0.0,0.0,0.0,0.0,48.952857142857134,74.08866666666667,325.00615752765054
1,2025-10-09,0.1677030106699495,8.89360912285193e-27,0.9998865678791382,576.3999988472,0.0,0.9999999980000001,5.0,49.66714285714285,74.25533333333333,378.25771564989793
1,2025-10-10,0.07093784658481532,2.1656654389329964e-24,0.008849129679957041,0.0,0.0,0.0,0.0,49.66714285714285,70.574,378.25771564989793
1,2025-10-11,0.10864985186125385,4.899829029146189e-08,0.9985500903088209,0.0,0.15158405333460906,0.8484159465138068,65.97,59.09142857142856,60.37433333333333,316.81430712697033
1,2025-10-12,0.068417734238697,2.0056195415800397e-19,0.052501306452903684,0.8611882285227129,0.0,0.1388117711996636,36.02,63.52285714285713,61.575,294.1459317231144
1,2025-10-13,0.053523318309522394,2.0704883473268153e-19,0.008129748961881298,0.0,0.0,0.0,0.0,39.50857142857142,61.144999999999996,472.93509545849014
1,2025-10-14,0.16982811584052043,1.0,0.2723557048536663,5.011617628382969,0.5445131960991599,0.2669949909444165,475.14,83.16142857142856,76.98299999999999,246.5266693006717
1,2025-10-15,0.07537931488220583,1.583554217036861e-28,0.011103585892982302,133.70308294357477,0.0,0.0,48.33,90.06571428571428,73.64,298.3013038099166
1,2025-10-16,0.06985727825106518,2.9483800248185766e-42,0.010352543991118028,0.0,0.0,0.0,0.0,89.35142857142856,71.55033333333333,300.6859591340774
1,2025-10-17,0.1379069275619968,3.2101566423547263e-41,0.9998650921996107,0.0,0.0,0.9999999980000001,5.0,90.06571428571428,71.717,298.24578878913815
1,2025-10-18,0.09459243309062432,9.490640372462179e-26,0.008179538090743498,0.0,0.9999999998012323,0.0,50.31,87.82857142857141,73.39399999999999,305.2697950553026
1,2025-10-19,0.10636750106290523,1.0302905964032131e-19,0.00888562766766355,0.0,0.9999999998743718,0.0,79.6,94.0542857142857,75.23933333333335,284.2168200735138
1,2025-10-20,0.08321522762302627,0.9999999999999885,0.012331743618335349,10.098710086271993,0.0,0.0,236.45,127.83285714285714,82.83266666666667,224.09535889498565
1,2025-10-21,0.1278752660590594,0.0002414169353698858,0.9998714933808361,0.0,0.0,0.9999999999017681,101.8,74.49857142857141,78.83933333333334,383.1610385625804
1,2025-10-22,0.1063010669676199,1.2424863941089726e-20,0.009701879961762385,0.0,0.9999999997924449,0.0,48.18,74.47714285714285,80.44533333333334,382.6243718111022
1,2025-10-23,0.14304023832124566,0.022645859284223677,0.9990096012157756,0.1634162256098444,0.0,0.8365837743176551,137.93,94.18142857142855,74.893,301.1086201404584
1,2025-10-24,0.09507117527078689,1.9399754293838092e-35,0.27656553258524263,0.7520042755873853,0.0,0.24799572414537796,37.42,98.81285714285714,72.96433333333333,286.61675027830387
1,2025-10-25,0.05946007725315253,3.085321335963571e-42,0.011843695056702666,0.9999999980000001,0.0,0.0,5.0,92.33999999999999,68.675,306.65388780593463
1,2025-10-26,0.12463953420450143,2.562068327394869e-40,0.01397911569972494,429.145999141708,0.9999999980000001,0.0,5.0,81.68285714285715,68.84166666666667,372.87077197523524
1,2025-10-27,0.10772965627493418,5.395119560253575e-14,0.9993340869115782,0.0,0.12515644552561792,0.8748435542240692,39.95,53.611428571428554,70.17333333333335,567.3641014709019
1,2025-10-28,0.13970331489696916,1.0,0.9998447257075312,0.029181743899312374,0.0,0.9708182560423241,171.34,63.54571428571427,75.718,475.97010026527596
1,2025-10-29,0.10419442314515247,1.0112212511073496e-26,0.01128469480105558,44.015999911968,0.9999999980000001,0.0,5.0,57.377142857142836,64.66799999999999,530.8898018125686
1,2025-10-30,0.06971136322498053,1.3439468215828936e-19,0.014040308292579429,0.0,0.0,0.0,0.0,37.67285714285713,63.370333333333335,808.5646353949415
1,2025-10-31,0.17217704544934723,1.0,0.9458036901811884,0.0,0.47716528407469605,0.5228347158807048,224.22,64.35857142857141,70.67766666666667,469.81651905618094
1,2025-11-01,0.07006560824061223,4.9908526425330253e-17,0.04249600739584773,0.8277643815315596,0.08611780914810234,0.08611780914810234,58.06,71.93857142857142,72.613,419.50596739281536
1,2025-11-02,0.08013837001310588,1.0,0.007636364830666819,0.9999999999522695,0.0,0.0,209.51,101.1542857142857,79.59666666666666,296.2716783414304
1,2025-11-03,0.10558262021078012,3.113356830346703e-06,0.006073739563396772,0.0,0.9999999999354422,0.0,154.9,117.57571428571427,84.76,253.57490006439622
1,2025-11-04,0.06939687564831733,6.692448392477339e-16,0.007842269356496352,0.9999999999114024,0.0,0.0,112.87,109.22285714285712,88.35566666666666,271.93373966725966
1,2025-11-05,0.11787474822684993,3.666410654618097e-49,0.9998092466032207,0.0,0.0,0.9999999980000001,5.0,109.22285714285714,82.91900000000001,271.8879617034635
1,2025-11-06,0.10609321420887861,5.066952071639359e-49,0.006645014672746627,0.0,0.9999999983525536,0.0,6.07,110.09,77.46900000000001,269.6912526114997
1,2025-11-07,0.12371911087066052,5.910747990501356e-17,0.0072284696443109505,0.0,0.999999999877029,0.0,81.32,89.67571428571428,80.17966666666666,330.17846844981125
1,2025-11-08,0.08664996490218892,1.0,0.00862338521734502,0.8067569841464677,0.19324301581145897,0.0,237.68,115.33571428571427,87.93566666666666,254.65928036167713
1,2025-11-09,0.08396789297296066,8.925620201046461e-28,0.7415733781252256,0.5672741371525253,0.0,0.432725862653601,51.58,92.7742857142857,89.655,316.0329370823197
1,2025-11-10,0.05375191930681244,2.264434996996717e-33,0.008110871637070334,0.0,0.0,0.0,0.0,70.64571428571426,87.456,415.0248928253661
1,2025-11-11,0.09477062649737333,1.0,0.008767714038031898,8.914726275022522,0.46926420363917704,0.0,193.26,82.12999999999998,92.69733333333333,374.36697917934987
1,2025-11-12,0.11922315683046811,1.3067768329382206e-37,0.9998452886704023,38.06999992386,0.0,0.9999999980000001,5.0,82.12999999999998,92.864,376.6237671983442
1,2025-11-13,0.07840667885292657,1.78356452519388e-22,0.009882930245876408,0.9243799151657017,0.07562008468305806,0.0,66.12,90.7085714285714,79.22999999999999,340.27644261055826
1,2025-11-14,0.1279195919958336,1.3639228934167285e-15,0.00873348450813684,0.0,0.9999999998887653,0.0,89.9,91.93428571428569,80.61566666666666,334.7618329862946
1,2025-11-15,0.055365434516624866,7.196140675767971e-27,0.009085943134792348,0.9999999980000001,0.0,0.0,5.0,58.6942857142857,80.78233333333333,524.2604050041379
2,2025-09-10,,,,0.9999999999639211,0.0,0.0,277.17,,,
2,2025-09-11,,,,0.0,0.0,0.0,0.0,,,
2,2025-09-12,,,,0.0,0.0,0.0,0.0,92.39,,55.12999242342245
2,2025-09-13,,,,0.4999999995,0.4999999995,0.0,10.0,71.7925,,70.80767489640283
2,2025-09-14,,,,0.9999999998889505,0.0,0.0,90.05,75.444,,66.18697311913472
2,2025-09-15,,,,24.050228872442133,0.6617592477221627,0.2763825312042085,80.83,76.34166666666667,,89.74863006222029
2,2025-09-16,0.0861366585886599,1.0,0.011348307589489466,0.9811042666195116,0.01889573334269696,0.0,264.61,103.23714285714287,103.23714285714287,63.80407107076633
2,2025-09-17,0.14087715749773708,1.0,0.019849311442275835,0.0,0.9524366120773046,0.04756338787773946,222.44,95.41857142857144,118.1375,66.70095668707798
2,2025-09-18,0.1262077548526258,0.05202012642567622,0.01695373939193754,8.214074746778707,0.6732363966447099,0.028399409290673666,176.06,120.57000000000001,124.57333333333334,62.88537778883636
2,2025-09-19,0.24805644531431212,1.0,0.8665152130983583,0.22560682848358482,0.3350938027858968,0.43929936871273584,562.35,200.9057142857143,168.351,34.94046958772416
2,2025-09-20,0.19137013149281307,1.0,0.25519855109117145,5.397239977873317,0.7670490623382498,0.23295093764058436,472.46,266.9714285714286,195.9972727272727,34.07578125
2,2025-09-21,0.0671605182888739,2.0739851701217658e-116,0.013615045291672897,0.0,0.0,0.0,0.0,254.10714285714286,179.66416666666666,44.05716373858046
2,2025-09-22,0.06857145152248005,4.2945059041029256e-101,0.013818125986062042,93.27585403363331,0.0,0.0,43.03,248.70714285714286,169.15384615384616,60.805812918234295
2,2025-09-23,0.14059052731722632,7.738176652310879e-33,0.011886412263946787,0.0,0.999999999961896,0.0,262.44,248.39714285714285,175.81714285714287,59.8251647707013
2,2025-09-24,0.19268153741759506,1.0,0.8649785903037702,1.1521650576163558,0.0,0.4286936331331481,490.98,286.76,196.828,51.1040940159018
2,2025-09-25,0.13961140453540216,3.0396118249856726e-96,0.013376689754990838,0.0,0.9999999998947922,0.0,95.05,275.1871428571429,190.466875,52.90784972304561
2,2025-09-26,0.16525905913988967,3.758988596293163e-80,0.9999119094141632,128.61255113037458,0.0,0.9999999997726239,43.98,201.1342857142857,181.85,100.29100671903632
2,2025-09-27,0.10579435720176988,4.605614578060654e-61,0.9998756829289689,0.0,0.0,0.9999999980000001,5.0,134.3542857142857,172.02499999999998,150.1028411024158
2,2025-09-28,0.060442864368304455,1.0158614819894008e-62,0.011942070247351062,0.0,0.0,0.0,0.0,134.3542857142857,162.97105263157894,150.1028411024158
2,2025-09-29,0.06895065032653247,4.699772879992828e-57,0.010045343052227521,0.4999999995,0.4999999995,0.0,10.0,129.63571428571427,155.3225,155.48925009642406
2,2025-09-30,0.18043427960865985,1.0,0.9998753498960973,0.0128090175480259,0.0,0.9871909824263561,390.35,147.90857142857143,166.51428571428573,133.64073365785814
2,2025-10-01,0.2427583404500361,1.0,0.9984637718314273,0.0,0.2150567192586168,0.7849432807230571,545.67,155.72142857142856,183.74863636363636,123.43156735929544
2,2025-10-02,0.15562719642311537,1.6881574642690092e-08,0.01742345931960366,5.765764620939069,0.9788252233524404,0.021174776605210062,236.13,175.8757142857143,186.02608695652177,115.68555717105421
2,2025-10-03,0.14260245088294138,2.1217402945270958e-77,0.9998975648879606,0.0,0.0,0.9999999980000001,5.0,170.30714285714288,178.48333333333335,119.43879545359223
2,2025-10-04,0.10939852865737495,3.733125708035131e-77,0.9998792837274305,0.0,0.0,0.9999999980000001,5.0,170.30714285714288,171.544,119.40943673195486
2,2025-10-05,0.08527403234238759,2.5770359462897825e-30,0.014115220768727678,0.9999999999499374,0.0,0.0,199.75,198.84285714285716,172.62884615384615,101.26856095983905
2,2025-10-06,0.1651991101848389,1.0,0.6341405559388268,0.6581440576541449,0.0,0.341855942328013,560.47,277.4814285714286,186.9933333333333,70.54908179183163
2,2025-10-07,0.17098764390680005,1.0667205685728332e-32,0.9998787521103036,0.017568517216529567,0.0,0.9824314827483334,284.6,262.37428571428575,190.4792857142857,73.52648887630538
2,2025-10-08,0.07048821375358229,6.777153036427212e-85,0.014237775855417441,0.0,0.0,0.0,0.0,184.42142857142858,183.91103448275862,104.6053061698749
2,2025-10-09,0.166514717926123,0.07994635208981157,0.013626132041662478,10.197174534685365,0.9999999999642346,0.0,279.6,190.6314285714286,187.10066666666668,114.68722740966112
2,2025-10-10,0.15559861809540645,1.1452489010529747e-45,0.019582146186208998,0.029112081512133212,0.9708879184296426,0.029112081512133212,171.75,214.45285714285714,183.58666666666667,101.1702072383541
2,2025-10-11,0.08520293650211623,7.200690168850065e-52,0.01517919880703699,43.21422986483116,0.026062027624390825,0.0,191.85,241.14571428571432,189.98166666666665,122.78132368099902
2,2025-10-12,0.08351337115343832,1.7679890475208493e-62,0.023584599634254425,25.94969969792863,0.0,0.03412503412270509,146.52,233.54142857142855,194.86566666666667,141.82622844524374
2,2025-10-13,0.10943593282683893,1.8237442448576545e-28,0.011061062081502464,0.0,0.9999999999426671,0.0,174.42,178.3914285714286,200.34633333333335,184.69429985425305
2,2025-10-14,0.07377299345147303,9.47376469478774e-59,0.1386981281708867,174.03405011683367,0.0,0.1792114694698167,27.9,141.72,198.27466666666666,266.3888653683319
2,2025-10-15,0.19290064179583902,0.9999999999998088,0.9998953498467428,6.88624528339249,0.0,0.9844086188847669,320.69,187.53285714285715,206.26999999999998,211.35117655572736
2,2025-10-16,0.24725841985511138,1.0,0.9957016243480982,7.010069739632419,0.0,0.6917332879623791,587.9,231.57571428571433,217.04633333333334,185.62991431373874
2,2025-10-17,0.2231551627026733,0.9999999999998892,0.017033393805586175,0.0,0.9999999999773899,0.0,442.28,270.22285714285715,224.3743333333333,157.44449026200596
2,2025-10-18,0.18849117941672577,1.968827586261902e-06,0.990383379564403,0.10759039214074559,0.24809487410538775,0.644314733730704,431.73,304.49142857142857,232.89666666666665,138.3072429906542
2,2025-10-19,0.1147465954394176,1.7910913193083126e-76,0.5003030762027006,0.6749612614768498,0.022787348463094187,0.3022513900144813,219.42,314.9057142857143,221.46566666666664,133.03648711178855
2,2025-10-20,0.41457570795985554,1.0,0.2458579423145613,0.3839515766194925,0.4356958815554726,0.18035254181685534,1222.55,464.6385714285714,246.46866666666665,87.53341306760709
2,2025-10-21,0.2277550794616206,2.397644350738122e-103,0.9864750423615186,19.372798860817486,0.3091121978026698,0.601832082085501,435.57,522.8771428571429,260.98766666666666,93.01467976634773
2,2025-10-22,0.3014879849824807,7.451874217535267e-16,0.2250754431415131,0.8462079162221416,0.0,0.15379208376573925,825.14,594.9414285714286,287.058,80.36103674071157
2,2025-10-23,0.16020500626422526,1.3154600492402862e-146,0.028457485796304326,0.9999999999714653,0.0,0.0,350.45,561.02,289.9916666666667,84.59530854514992
2,2025-10-24,0.11466081964779036,1.8701944177814427e-216,0.11538466805691383,0.8730642292782269,0.0,0.12693577046790155,39.39,503.4642857142857,274.9386666666667,94.18795204653472
2,2025-10-25,0.09945504169818702,6.088218922886182e-156,0.03076121253079312,41.97477088722508,0.0,0.02695417789612107,185.5,468.2885714285714,277.95366666666666,117.1085380809147
2,2025-10-26,0.14342232620985285,4.210277187175263e-159,0.01718978363966272,0.030875632948568876,0.9691243669896799,0.0,161.94,460.07714285714286,281.8856666666667,118.84669962180256
2,2025-10-27,0.07721241802281542,4.94386077491882e-92,0.018373879490597853,39.51130119633421,0.0,0.0,160.16,308.3071428571429,287.05766666666665,196.83767115353427
2,2025-10-28,0.05955402287785403,2.940357819170691e-113,0.015986502712604562,0.0,0.0,0.0,0.0,246.08285714285716,287.05766666666665,246.63018263302718
2,2025-10-29,0.20077000813771242,1.0,0.9808286132325458,0.022259321090211257,0.39512520867234,0.5826154702151894,449.25,192.3842857142857,301.6993333333333,313.13477489251426
2,2025-10-30,0.06698544608217383,9.134640224377136e-67,0.017042215817501545,0.0,0.0,0.0,0.0,142.32,288.68766666666664,443.3008010118044
2,2025-10-31,0.13743721233877043,0.9999997843037959,0.2085948928944372,0.5568972078830261,0.2488668996211858,0.19423589246118964,289.03,177.9828571428571,280.133,352.8516229492408
2,2025-11-01,0.0964146291176949,1.3039991633785478e-25,0.01471929316081559,27.105424602997232,0.6335701215889802,0.0,185.82,178.0285714285714,278.456,379.6264805007222
2,2025-11-02,0.07943933769492785,4.404295370667023e-70,0.9263569079435942,0.4999999995,0.0,0.4999999995,10.0,156.32285714285712,278.6226666666667,432.2743406503026
2,2025-11-03,0.1458926978691333,1.0,0.9606377884452684,0.44693512773742117,0.02102828304024754,0.532036589201303,475.55,201.37857142857143,294.30766666666665,333.1973681410279
2,2025-11-04,0.13359722245367917,2.269876536134319e-54,0.999913623891675,0.0,0.0,0.9999999999375507,160.13,224.25428571428571,292.987,298.49454063626746
2,2025-11-05,0.18865075594669342,1.0,0.7267210941530992,12.06467257415472,0.6323032780480841,0.3676967219265242,393.83,216.33714285714285,287.4323333333333,329.5609762539951
2,2025-11-06,0.07303537687071619,1.2311056421946437e-98,0.017830440694106536,0.9999999980000001,0.0,0.0,5.0,217.05142857142854,278.11233333333337,328.45340143218203
2,2025-11-07,0.13159489160402968,2.89734638340319e-55,0.015173611973404355,0.0,0.999999999907587,0.0,108.21,191.22,281.71933333333334,372.2574521493568
2,2025-11-08,0.10735783197214775,3.7692513313912462e-59,0.999427366081827,44.30841502664646,0.0,0.8638344225403275,73.44,175.1657142857143,274.8473333333333,424.4759900828603
2,2025-11-09,0.22102866748213687,1.0,0.9967450826619858,0.0,0.2834012597205743,0.7165987402609003,539.8,250.85142857142858,287.1156666666667,294.25321761315746
2,2025-11-10,0.05650888998081284,2.2835378726386987e-75,0.015111202106947884,0.9999999997417356,0.0,0.0,38.72,188.44714285714284,282.0113333333333,391.4897242879777
2,2025-11-11,0.13686582815232093,0.9999863422597398,0.9909645253384145,0.3524404086160332,0.0,0.6475595913540965,334.78,213.39714285714285,288.2866666666667,344.1486564286575
2,2025-11-12,0.18066918400700036,0.9999603233184552,0.9988451727819899,19.512216679730027,0.1897847086246043,0.7944314666079162,316.78,202.39000000000001,293.032,391.81599881417065
2,2025-11-13,0.12991366936305326,1.1434699702816237e-62,0.015804164546011794,0.0,0.9999999999200128,0.0,125.02,219.53571428571428,296.26933333333335,360.6457393850659
2,2025-11-14,0.12732022348333993,5.287375548622381e-92,0.9316274839811001,0.4999999995,0.4999999995,0.4999999995,10.0,205.50571428571428,285.91299999999995,385.24291295341106
2,2025-11-15,0.08995286805529797,5.820514753811925e-85,0.012266961008115885,0.0,0.999999999507874,0.0,20.32,197.91714285714284,266.9936666666666,399.9112904390005
3,2025-08-27,,,,0.0,0.0,0.9999999980000001,5.0,,,
3,2025-08-28,,,,2.05461195127358,0.9999999999380114,0.0,161.32,,,
3,2025-08-29,,,,0.0,0.9999999980000001,0.0,5.0,57.10666666666666,,38.16121877188887
3,2025-08-30,,,,0.0,0.9999999997110662,0.0,34.61,51.4825,,41.657844898752
3,2025-08-31,,,,0.0,0.024955080853216457,0.9750449190968734,200.36,81.25800000000001,,23.927367151541997
3,2025-09-01,,,,0.0,0.0,0.0,0.0,67.715,,28.7128405818504
3,2025-09-02,0.057982166467377465,1.1464033070111108e-27,0.0076531912027566155,0.0,0.0,0.0,0.0,58.041428571428575,58.041428571428575,33.4983140121588
3,2025-09-03,0.0790176443788629,6.827336057079895e-25,0.007260431212916882,0.4999999995,0.4999999995,0.0,10.0,58.75571428571429,52.03625,32.92088307520241
3,2025-09-04,0.06639300161242784,6.2215055508639616e-18,0.008285968760564609,0.0,0.0,0.0,0.0,35.71,46.254444444444445,54.166619994399326
3,2025-09-05,0.13179532285985748,1.4872238495507616e-16,0.9998296085825631,0.0,0.0,0.9999999980000001,5.0,35.71,42.129000000000005,54.026603192383085
3,2025-09-06,0.05459224992828272,1.3188766004249237e-15,0.007750993827202274,0.0,0.0,0.0,0.0,30.76571428571429,38.299090909090914,62.70909175334323
3,2025-09-07,0.05966289167822519,0.9998648806567942,0.00814753519546528,0.9999999996014349,0.0,0.0,25.09,5.727142857142858,37.19833333333333,332.48690446495385
3,2025-09-08,0.08620792753827435,0.9999964031476591,0.006555870461825873,0.0,0.9999999997187061,0.0,35.55,10.805714285714286,37.07153846153846,172.9316499206769
3,2025-09-09,0.05744079469117324,1.163200849113995e-06,0.008442373217873807,0.0,0.0,0.0,0.0,10.805714285714286,34.42357142857143,172.9316499206769
3,2025-09-10,0.061919120164926796,3.597455297870284e-06,0.008916441896979667,0.0,0.0,0.0,0.0,9.377142857142857,32.12866666666667,199.27711761121267
3,2025-09-11,0.07849902416979739,1.0,0.010170287928261853,0.9999999999043429,0.0,0.0,104.54,24.31142857142857,36.654375,72.56299212598425
3,2025-09-12,0.13364107099532008,1.1327573761901688e-11,0.9998548274991393,0.0,0.0,0.9999999980000001,5.0,24.31142857142857,34.792352941176475,72.3573275355506
3,2025-09-13,0.05609929683278528,9.683791149105593e-12,0.009194983884563988,0.9999999980000001,0.0,0.0,5.0,25.025714285714287,33.13722222222222,70.09230505765498
3,2025-09-14,0.09531740382057706,1.2958874183266599e-05,0.007939588716470528,0.0,0.9999999995874588,0.0,24.24,24.904285714285717,32.66894736842105,69.46073538690987
3,2025-09-15,0.05503814925673761,8.874385391398046e-11,0.009548661368446999,0.0,0.0,0.0,0.0,19.82571428571429,31.035500000000003,87.25385502233749
3,2025-09-16,0.06996703244062429,0.9999999999999993,0.010869982879020336,0.9999999999044159,0.0,0.0,104.62,34.77142857142858,34.539523809523814,46.7409613804437
3,2025-09-17,0.09014909087370407,1.0,0.01131563633538658,0.7207563763763738,0.27924362355033394,0.0,136.44,54.26285714285715,39.17136363636364,27.436999789385
3,2025-09-18,0.1386012369151095,1.0,0.010713690653432298,0.0,0.9999999999438832,0.0,178.2,64.78571428571429,45.21608695652174,20.229922822491726
3,2025-09-19,0.169778766748469,0.8951001649918353,0.9998962441671252,20.784503258858113,0.0,0.9999999999232835,130.35,82.69285714285715,48.76333333333333,47.03574328409778
3,2025-09-20,0.06056989814145453,1.1438700502129669e-36,0.011919454244004743,0.999999999,0.0,0.0,10.0,83.40714285714286,47.212799999999994,46.51304273357883
3,2025-09-21,0.06414880712987282,2.475735250764093e-38,0.012507319211799782,0.0,0.0,0.0,0.0,79.94428571428571,45.39692307692307,59.81303050338629
3,2025-09-22,0.07241420018438034,1.0141328446736045e-06,0.013441519638095801,0.9999999999223964,0.0,0.0,128.86,98.35285714285715,48.48814814814815,47.30772582683341
3,2025-09-23,0.1004404741736932,5.053444661136964e-28,0.011257655849457955,0.10622477159417361,0.8937752281933767,0.0,47.07,90.13142857142857,48.4375,51.100710074177385
3,2025-09-24,0.08132570100603546,1.3576074009282633e-06,0.015014645434508025,5.644747252251011,0.0,0.0,113.75,86.89,50.689655172413794,57.77845551847163
3,2025-09-25,0.07458462056961514,1.9125391375220154e-10,0.0070867557236769145,0.9999999998700454,0.0,0.0,76.95,72.42571428571429,51.565000000000005,68.25503964653437
